"","SRR11902288","SRR11902289","SRR11902290","SRR11902202","SRR11902204","SRR11902205"
"Gm12850",0.226443303564791,0.0178066525101867,0.0187755574053199,0.0896713004252653,0.117529958513111,0.0877082157566786
"Gm12854",0.830312293583627,0.99840681651631,0.711767608544919,1.30141203200714,0.90260697319589,1.09968586542598
"Gm12856",0,0.0118709528185464,0,0.0146369636955577,0,0.0193640574418141
"Gm12867",0.0932184898610674,0,0,0.330027478716158,0,0.186427205260715
"Gm12868",1.16768472378249,1.63700834031123,1.277199040101,2.56665442580479,2.27418872004571,2.95819882607582
"Gm12869",0.186158057510905,0.142796768371861,0.0703664417671811,0.0654912257564628,0.01907788972809,0.142717277406702
"Gm12870",0.158471544781391,0.0801303245522784,0.0763337139210679,0.172871415045033,0.0791001446570012,0.0774563801240599
"Gm12871",0.0594267885099234,0,0,0,0.0665198556753358,0.0193640745278145
"Gm12891",0,0.00907791037133355,0.0052325173752097,0.00462223331493669,0.00585923790819858,0.0129094528813001
"Gm12892",24.1722923579655,22.0098038449304,29.0706568979204,27.9082648091827,25.3042343955859,19.8290837310152
"Gm12895",0.0160543116425791,0,0.0603280869591503,0.0125313878928402,0.0151651370363192,0.015314112274106
"Gm12896",0.0155364051371129,0,0.0585839582078626,0.0120177807343288,0.0151793915952469,0.0145546965107347
"Gm12900",0.00510484020443835,0,0.0474006908918227,0.0634786101531331,0,0.0383485197695451
"Gm12902",0.225278036455299,0.144897875348072,0.200991141297147,0.136201827452032,0.18715178791729,0.237685203350716
"Gm12904",0.135166781711538,0.0474844565061081,0.100957203048125,0.0314310913235632,0.267803037658011,0.181491492977167
"Gm12905",2.8068481486086,2.19309474456161,2.50399601399247,2.27907336151113,2.86955357015116,2.89861589452226
"Gm12906",0.357531897810568,0.245802655295484,0.390439940394085,0.342969776679569,0.216275753655355,0.292550373539975
"Gm12907",0.0982678840841334,0.0757658892389808,0.198528744891428,0,0.160957550391393,0.381207627010951
"Gm12912",0.0368991376650679,0.131280725581772,0.116039489492979,0.0650194855547225,0.0330876909375582,0.00561946288409914
"Gm12915",0.170133797185506,0,0.278951402287058,0.196636831320195,0.412936126480269,0.220351822369215
"Gm12917",0.297133976341327,0.197619734185824,0.181907856557887,0.257304269120981,0.138899074371421,0.25591029661681
"Gm12918",9.77234799219912,9.49177679916109,13.24998297472,12.5889016122814,12.5385333287796,9.97169823303621
"Gm12919",0.620134827666693,0.50009962335277,0.230862930685066,0.73511934977193,0.596473576854048,0.502265798831712
"Gm12922",1.88522747458068,1.52420773224856,2.35268927453174,2.01737247829519,1.74344959534889,1.73124732908743
"Gm12925",0.186437146350221,0.366958187868818,0.462618396681262,0.140515861959187,0.0551461417971545,0.179972618925268
"Gm12928",1.12211785561122,0.828012627588196,1.04019861220574,0.82522263826798,0.76135978232839,0.622689759960788
"Gm12929",0.302377534233762,0.318775350904664,0.419834490864245,0.487183394475816,0.138554333457628,0.211107068631682
"Gm12930",0.590772307495181,0.620791433888475,0.440149201114146,0.339271878477722,0.44220221387252,0.693691686640515
"Gm12932",0.152256884225653,0.413046297552481,0.137892939216642,0.307840677145006,0.257463080537271,0.309446420876167
"Gm12933",0.704646942511401,0.721544217026752,0.741474551929703,0.748133459060271,0.795409627041908,0.501945064988923
"Gm12940",5.5711141292086,3.26280419361469,4.5436514598376,3.58473802134769,3.39813250567565,2.98203712153579
"Gm12941",1.13377014412184,0.952136102357916,0.877220245512679,0.46869443348267,1.00055578105216,0.686097806939074
"Gm12944",0.509712438018536,0.629249093426923,0.627692769186563,0.457350077629652,0.446317061591968,0.759104883974241
"Gm12955",0.158471359898013,0.141755356367628,0.100649546199604,0.109392888092099,0.171641954428664,0.0603704617610242
"Gm12956",0.0792357941416811,0.00418988890541657,0,0.0335882256737178,0.0234370322838604,0.0254391956027811
"Gm12957",0,0,0,0.0301985968457486,0.0224031007824428,0.0113907246299374
