"","gene_id","gene_name"
"24949","ENSMUSG00000024734.9","Zp1"
"24950","ENSMUSG00000034117.4","Ptgdr2"
"24951","ENSMUSG00000024732.8","Ccdc86"
"24952","ENSMUSG00000024731.16","Ms4a10"
"24953","ENSMUSG00000067571.5","Ms4a15"
"24954","ENSMUSG00000094584.3","Ms4a18"
"24955","ENSMUSG00000101264.2","Gm28347"
"24956","ENSMUSG00000075010.7","AW112010"
"24957","ENSMUSG00000024730.8","Ms4a8a"
"24958","ENSMUSG00000101439.2","Gm336"
"24959","ENSMUSG00000024729.9","Ms4a20"
"24960","ENSMUSG00000099998.2","Gm6501"
"24961","ENSMUSG00000024728.14","Ms4a19"
"24962","ENSMUSG00000057240.15","Ms4a13"
"24963","ENSMUSG00000097091.3","4930526L06Rik"
"24964","ENSMUSG00000101031.3","Ms4a12"
"24965","ENSMUSG00000024673.10","Ms4a1"
"24966","ENSMUSG00000054523.14","Ms4a5"
"24967","ENSMUSG00000099398.2","Ms4a14"
"24968","ENSMUSG00000024672.12","Ms4a7"
"24969","ENSMUSG00000100392.3","Gm28935"
"24970","ENSMUSG00000101389.2","Ms4a4a"
"24971","ENSMUSG00000120733.1","ENSMUSG00000120733"
"24972","ENSMUSG00000120878.1","ENSMUSG00000120878"
"24973","ENSMUSG00000101024.2","Gm5692"
"24974","ENSMUSG00000024675.20","Ms4a4c"
"24975","ENSMUSG00000100615.2","Gm5511"
"24976","ENSMUSG00000056290.17","Ms4a4b"
"24977","ENSMUSG00000079419.5","Ms4a6c"
"24978","ENSMUSG00000099757.3","BE692007"
"24979","ENSMUSG00000058470.11","Gm8369"
"24980","ENSMUSG00000120890.1","ENSMUSG00000120890"
"24981","ENSMUSG00000100529.2","Gm19261"
"24982","ENSMUSG00000024677.14","Ms4a6b"
"24983","ENSMUSG00000024678.7","Ms4a4d"
"24984","ENSMUSG00000067555.3","Gm10212"
"24985","ENSMUSG00000104088.2","Gm38275"
"24986","ENSMUSG00000024679.11","Ms4a6d"
"24987","ENSMUSG00000119417.2","Gm24599"
"24988","ENSMUSG00000024680.13","Ms4a2"
"24989","ENSMUSG00000024681.12","Ms4a3"
"24990","ENSMUSG00000055895.7","Oosp2"
"24991","ENSMUSG00000041857.11","Oosp1"
"24992","ENSMUSG00000088310.3","Gm26183"
"24993","ENSMUSG00000089625.3","Gm25443"
"24994","ENSMUSG00000055933.14","Oosp3"
"24995","ENSMUSG00000100918.2","Gm19224"
"24996","ENSMUSG00000024682.4","Cblif"
"24997","ENSMUSG00000024683.7","Mrpl16"
"24998","ENSMUSG00000041488.17","Stx3"
"24999","ENSMUSG00000048292.4","Or10v5"
"25000","ENSMUSG00000060556.5","Or10v9"
"25001","ENSMUSG00000108966.2","Gm45119"
"25002","ENSMUSG00000067545.4","Or10q3"
"25003","ENSMUSG00000051548.5","Gm6365"
"25004","ENSMUSG00000060878.5","Or10v1"
"25005","ENSMUSG00000046139.9","Patl1"
"25006","ENSMUSG00000104979.3","Mir6994"
"25007","ENSMUSG00000077227.3","Gm22272"
"25008","ENSMUSG00000024687.12","Osbp"
"25009","ENSMUSG00000109030.2","Olfr1421-ps1"
"25010","ENSMUSG00000109047.2","Gm45115"
"25011","ENSMUSG00000108947.2","Or4d29-ps1"
"25012","ENSMUSG00000109223.2","Gm45116"
"25013","ENSMUSG00000067529.3","Or4d11"
"25014","ENSMUSG00000109417.2","Gm44859"
"25015","ENSMUSG00000067528.4","Or4d10b"
"25016","ENSMUSG00000067526.4","Or4d10"
"25017","ENSMUSG00000044994.11","Or4d10c"
"25018","ENSMUSG00000067525.4","Or4z4"
"25019","ENSMUSG00000067524.5","Or4d6"
"25020","ENSMUSG00000067522.4","Or5a1"
"25021","ENSMUSG00000108889.3","Or5bb12"
"25022","ENSMUSG00000109410.2","Or5an8-ps1"
"25023","ENSMUSG00000094133.3","Or5an9"
"25024","ENSMUSG00000109022.3","Or5bb10"
"25025","ENSMUSG00000067519.2","Or5an1c"
"25026","ENSMUSG00000097646.2","Gm26864"
"25027","ENSMUSG00000060049.6","Or5an11"
"25028","ENSMUSG00000118093.2","Gm17802"
"25029","ENSMUSG00000095640.5","Or5an1"
"25030","ENSMUSG00000109433.2","Olfr1435-ps1"
"25031","ENSMUSG00000067513.2","Or5an10"
"25032","ENSMUSG00000109229.2","Gm44858"
"25033","ENSMUSG00000096436.4","Or5an1b"
"25034","ENSMUSG00000109328.3","Or5a21"
"25035","ENSMUSG00000109007.2","Or5q1-ps1"
"25036","ENSMUSG00000046650.5","Or5an6"
"25037","ENSMUSG00000050815.7","Or5a3"
"25038","ENSMUSG00000040065.9","Pfpl"
"25039","ENSMUSG00000046805.11","Mpeg1"
"25040","ENSMUSG00000039982.9","Dtx4"
"25041","ENSMUSG00000086213.3","A330040F15Rik"
"25042","ENSMUSG00000114644.2","Gm47243"
"25043","ENSMUSG00000111118.2","Gm6545"
"25044","ENSMUSG00000114761.2","Gm47242"
"25045","ENSMUSG00000024691.14","Fam111a"
"25046","ENSMUSG00000084836.2","Gm16274"
"25047","ENSMUSG00000120104.1","ENSMUSG00000120104"
"25048","ENSMUSG00000071633.12","Gm4952"
"25049","ENSMUSG00000063683.13","Glyat"
"25050","ENSMUSG00000065892.3","Gm24521"
"25051","ENSMUSG00000044441.6","Or5b94"
"25052","ENSMUSG00000045030.9","Or5b95"
"25053","ENSMUSG00000109309.2","Gm49772"
"25054","ENSMUSG00000024694.10","Keg1"
"25055","ENSMUSG00000084981.8","Gm15962"
"25056","ENSMUSG00000079415.3","Cntf"
"25057","ENSMUSG00000118491.2","Gm44505"
"25058","ENSMUSG00000024695.17","Zfp91"
"25059","ENSMUSG00000024696.10","Lpxn"
"25060","ENSMUSG00000091014.4","Gm5244"
"25061","ENSMUSG00000046272.5","Or5b21"
"25062","ENSMUSG00000045126.3","Or5b12b"
"25063","ENSMUSG00000057817.7","Or5b96"
"25064","ENSMUSG00000060303.5","Or5b97"
"25065","ENSMUSG00000121418.1","ENSMUSG00000121418"
"25066","ENSMUSG00000112693.3","Gm5512"
"25067","ENSMUSG00000048456.4","Or5b12"
"25068","ENSMUSG00000049498.6","Or5b24"
"25069","ENSMUSG00000062892.5","Or5b98"
"25070","ENSMUSG00000046913.4","Or5b99"
"25071","ENSMUSG00000109148.2","Or5b100-ps1"
"25072","ENSMUSG00000094755.2","Or5b101"
"25073","ENSMUSG00000094986.4","Or5b102"
"25074","ENSMUSG00000109126.2","Or5b103-ps1"
"25075","ENSMUSG00000067482.3","Or5b125-ps1"
"25076","ENSMUSG00000061637.6","Or5b104"
"25077","ENSMUSG00000062844.7","Or5b105"
"25078","ENSMUSG00000057503.7","Or5b106"
"25079","ENSMUSG00000109415.2","Or5u1-ps1"
"25080","ENSMUSG00000045883.6","Or5b107"
"25081","ENSMUSG00000094721.4","Or5b108"
"25082","ENSMUSG00000096365.5","Or5b109"
"25083","ENSMUSG00000109100.2","Or5b110-ps1"
"25084","ENSMUSG00000119251.1","Gm22443"
"25085","ENSMUSG00000062199.3","Or5b111"
"25086","ENSMUSG00000096485.4","Or5b112"
"25087","ENSMUSG00000049015.4","Or5b113"
"25088","ENSMUSG00000109544.3","Or5b114-ps1"
"25089","ENSMUSG00000108881.2","Gm44849"
"25090","ENSMUSG00000063777.4","Or5b3"
"25091","ENSMUSG00000109230.2","Or5b115-ps1"
"25092","ENSMUSG00000096320.3","Or5b116"
"25093","ENSMUSG00000095189.3","Or5b117"
"25094","ENSMUSG00000109573.2","Or5bc4-ps1"
"25095","ENSMUSG00000096273.4","Or5b118"
"25096","ENSMUSG00000096708.2","Or5b119"
"25097","ENSMUSG00000109189.2","Or5aa2-ps1"
"25098","ENSMUSG00000071629.4","Or5b120"
"25099","ENSMUSG00000109184.2","Or5aa3-ps1"
"25100","ENSMUSG00000108887.2","Or5x1-ps1"
"25101","ENSMUSG00000118174.2","Gm3188"
"25102","ENSMUSG00000095484.5","Or5b121"
"25103","ENSMUSG00000108945.2","Olfr1481-ps1"
"25104","ENSMUSG00000109319.2","Olfr1482-ps1"
"25105","ENSMUSG00000108974.2","Or5aa1-ps1"
"25106","ENSMUSG00000096289.5","Or5b122"
"25107","ENSMUSG00000109496.2","Olfr1485-ps1"
"25108","ENSMUSG00000109343.2","Or5x2-ps1"
"25109","ENSMUSG00002075623.1","Gm55220"
"25110","ENSMUSG00002076425.1","Gm55221"
"25111","ENSMUSG00000094846.5","Or5b123"
"25112","ENSMUSG00000109285.2","Olfr1488-ps1"
"25113","ENSMUSG00000045678.9","Or5b124"
"25114","ENSMUSG00000077291.3","Gm24124"
"25115","ENSMUSG00000061387.4","Or10w1"
"25116","ENSMUSG00000051156.3","Or10q1b"
"25117","ENSMUSG00000109527.2","Or9d1-ps1"
"25118","ENSMUSG00000109520.3","Or10w3"
"25119","ENSMUSG00000050865.6","Or10q1"
"25120","ENSMUSG00000047207.4","Or10q12"
"25121","ENSMUSG00000048356.7","Or1s2"
"25122","ENSMUSG00000044040.4","Or9q2"
"25123","ENSMUSG00000109530.2","Or9i13-ps1"
"25124","ENSMUSG00000045395.5","Or9i14"
"25125","ENSMUSG00000054526.6","Or9q1"
"25126","ENSMUSG00000057270.4","Or9i2"
"25127","ENSMUSG00000056858.2","Or9i1"
"25128","ENSMUSG00000058078.9","Or9i15-ps1"
"25129","ENSMUSG00000059105.5","Or9i16"
"25130","ENSMUSG00000062314.4","Or9i1b"
"25131","ENSMUSG00000098074.2","Gm26993"
"25132","ENSMUSG00000024642.18","Tle4"
"25133","ENSMUSG00000120068.1","ENSMUSG00000120068"
"25134","ENSMUSG00000103488.2","Gm37997"
"25135","ENSMUSG00002076668.1","Gm55236"
"25136","ENSMUSG00000120901.1","ENSMUSG00000120901"
"25137","ENSMUSG00000063586.2","Gm5513"
"25138","ENSMUSG00000118757.1","Gm24319"
"25139","ENSMUSG00000117995.2","Gm50348"
"25140","ENSMUSG00000024640.10","Psat1"
"25141","ENSMUSG00000090147.2","Gm3329"
"25142","ENSMUSG00000041491.9","Cep78"
"25143","ENSMUSG00000097557.4","C130060C02Rik"
"25144","ENSMUSG00000117711.2","Rpl37-ps1"
"25145","ENSMUSG00000024639.6","Gnaq"
"25146","ENSMUSG00000057990.5","Gm53055"
"25147","ENSMUSG00000075268.3","Gm10819"
"25148","ENSMUSG00000078528.3","Gm17068"
"25149","ENSMUSG00000098718.3","Mir496b"
"25150","ENSMUSG00000118142.2","Gm19312"
"25151","ENSMUSG00000118033.2","Gm50362"
"25152","ENSMUSG00000024697.5","Gna14"
"25153","ENSMUSG00000117699.2","Gm8222"
"25154","ENSMUSG00000118023.2","Gm50363"
"25155","ENSMUSG00000046230.12","Vps13a"
"25156","ENSMUSG00000114931.2","Gm32256"
"25157","ENSMUSG00000046388.5","Gm9806"
"25158","ENSMUSG00000118126.2","Gm32341"
"25159","ENSMUSG00000056829.5","Foxb2"
"25160","ENSMUSG00000039126.11","Prune2"
"25161","ENSMUSG00002075332.1","Gm55264"
"25162","ENSMUSG00002076046.1","Gm55265"
"25163","ENSMUSG00000117941.2","Gm50276"
"25164","ENSMUSG00000118367.2","Gm50277"
"25165","ENSMUSG00000117946.2","Gm50280"
"25166","ENSMUSG00000038843.19","Gcnt1"
"25167","ENSMUSG00000024712.10","Rfk"
"25168","ENSMUSG00000024713.17","Pcsk5"
"25169","ENSMUSG00000118270.2","Gm17819"
"25170","ENSMUSG00000088370.3","Gm22880"
"25171","ENSMUSG00000118079.2","Gm50181"
"25172","ENSMUSG00000119544.2","Gm55288"
"25173","ENSMUSG00000117822.2","Eef1a1-ps1"
"25174","ENSMUSG00002076798.1","Gm55289"
"25175","ENSMUSG00000117687.2","Gm50182"
"25176","ENSMUSG00000117774.2","Gm18610"
"25177","ENSMUSG00000118192.2","Gm50183"
"25178","ENSMUSG00000024725.14","Ostf1"
"25179","ENSMUSG00000080783.2","Gm8250"
"25180","ENSMUSG00000037847.15","Nmrk1"
"25181","ENSMUSG00000024726.11","Carnmt1"
"25182","ENSMUSG00000047044.8","D030056L22Rik"
"25183","ENSMUSG00000117878.2","Gm50202"
"25184","ENSMUSG00000064941.3","Gm23238"
"25185","ENSMUSG00000024727.10","Trpm6"
"25186","ENSMUSG00002075776.1","Gm55298"
"25187","ENSMUSG00000036192.16","Rorb"
"25188","ENSMUSG00000117909.2","Gm50212"
"25189","ENSMUSG00000088907.3","Gm25437"
"25190","ENSMUSG00000118109.2","Gm41815"
"25191","ENSMUSG00000118167.2","Gm50216"
"25192","ENSMUSG00000118150.3","Gm3728"
"25193","ENSMUSG00000064783.3","Gm22684"
"25194","ENSMUSG00000118067.2","Gm32629"
"25195","ENSMUSG00000094732.4","1500015L24Rik"
"25196","ENSMUSG00000024659.16","Anxa1"
"25197","ENSMUSG00000114469.3","C730002L08Rik"
"25198","ENSMUSG00000053279.9","Aldh1a1"
"25199","ENSMUSG00000047168.7","Gm6684"
"25200","ENSMUSG00000024747.4","Aldh1a7"
"25201","ENSMUSG00000024749.10","Tmc1"
"25202","ENSMUSG00000118293.2","Gm32750"
"25203","ENSMUSG00000118047.2","4930554I06Rik"
"25204","ENSMUSG00000118086.2","Gm52981"
"25205","ENSMUSG00000118090.2","Gm50236"
"25206","ENSMUSG00000118044.2","Gm50243"
"25207","ENSMUSG00000024750.12","Zfand5"
"25208","ENSMUSG00000118342.2","Gm50255"
"25209","ENSMUSG00000058624.14","Gda"
"25210","ENSMUSG00000079382.4","Gm3443"
"25211","ENSMUSG00000035171.10","1110059E24Rik"
"25212","ENSMUSG00000047368.5","Abhd17b"
"25213","ENSMUSG00000121016.1","ENSMUSG00000121016"
"25214","ENSMUSG00000118055.2","Gm50129"
"25215","ENSMUSG00000024754.14","Cemip2"
"25216","ENSMUSG00000118021.2","Gm50130"
"25217","ENSMUSG00000045104.10","Ldhb-ps"
"25218","ENSMUSG00000118237.2","Gm50133"
"25219","ENSMUSG00000118273.2","Gm41819"
"25220","ENSMUSG00000118226.2","Gm50134"
"25221","ENSMUSG00000052387.17","Trpm3"
"25222","ENSMUSG00000088558.3","Gm22506"
"25223","ENSMUSG00000098739.2","Gm27151"
"25224","ENSMUSG00000118353.2","Nsa2-ps1"
"25225","ENSMUSG00000065507.5","Mir204"
"25226","ENSMUSG00000097930.4","C330002G04Rik"
"25227","ENSMUSG00000118155.3","Gm50136"
"25228","ENSMUSG00000044387.6","2410080I02Rik"
"25229","ENSMUSG00000120011.1","ENSMUSG00000120011"
"25230","ENSMUSG00000120380.1","ENSMUSG00000120380"
"25231","ENSMUSG00000120551.1","ENSMUSG00000120551"
"25232","ENSMUSG00000033863.3","Klf9"
"25233","ENSMUSG00000080626.3","Mir1192"
"25234","ENSMUSG00000024943.10","Smc5"
"25235","ENSMUSG00000117837.2","Gm41821"
"25236","ENSMUSG00000118919.1","Gm24263"
"25237","ENSMUSG00000033207.8","Mamdc2"
"25238","ENSMUSG00000118092.2","Gm50445"
"25239","ENSMUSG00000117850.2","Gm50443"
"25240","ENSMUSG00000033053.5","Cfap95"
"25241","ENSMUSG00000117944.2","Gm50422"
"25242","ENSMUSG00000044424.5","Gm9493"
"25243","ENSMUSG00000088027.3","Gm22144"
"25244","ENSMUSG00000098010.2","Gm21542"
"25245","ENSMUSG00000051255.7","Gm6563"
"25246","ENSMUSG00000074925.5","Ptar1"
"25247","ENSMUSG00000117685.2","Gm50299"
"25248","ENSMUSG00000024897.10","Apba1"
"25249","ENSMUSG00000118287.2","Gm50300"
"25250","ENSMUSG00000118340.2","Gm50301"
"25251","ENSMUSG00000071604.6","Entrep1"
"25252","ENSMUSG00000117820.2","Gm50305"
"25253","ENSMUSG00000096796.2","1700021P04Rik"
"25254","ENSMUSG00000024812.12","Tjp2"
"25255","ENSMUSG00000118277.2","Gm50310"
"25256","ENSMUSG00000118371.2","Gm50308"
"25257","ENSMUSG00000059363.11","Fxn"
"25258","ENSMUSG00000082107.2","Gm16216"
"25259","ENSMUSG00000024867.15","Pip5k1b"
"25260","ENSMUSG00000085003.2","Pip5k1bos"
"25261","ENSMUSG00000074922.2","Fam122a"
"25262","ENSMUSG00000117979.3","Gm50341"
"25263","ENSMUSG00000048572.6","Tmem252"
"25264","ENSMUSG00000120881.1","ENSMUSG00000120881"
"25265","ENSMUSG00000041731.14","Pgm5"
"25266","ENSMUSG00000097950.2","Gm17800"
"25267","ENSMUSG00000117934.2","Gm50342"
"25268","ENSMUSG00000058927.7","Gm10053"
"25269","ENSMUSG00000051490.4","Foxd4"
"25270","ENSMUSG00000024878.10","Cbwd1"
"25271","ENSMUSG00000119558.1","Mir3084-1"
"25272","ENSMUSG00002075381.1","Gm54426"
"25273","ENSMUSG00000052085.8","Dock8"
"25274","ENSMUSG00000120425.1","ENSMUSG00000120425"
"25275","ENSMUSG00000120776.1","Gm34235"
"25276","ENSMUSG00000065634.3","Gm24252"
"25277","ENSMUSG00000032702.17","Kank1"
"25278","ENSMUSG00000118238.2","Gm34432"
"25279","ENSMUSG00000064843.3","Gm26207"
"25280","ENSMUSG00000117720.2","Gm5249"
"25281","ENSMUSG00000024837.16","Dmrt1"
"25282","ENSMUSG00000042372.6","Dmrt3"
"25283","ENSMUSG00000101089.3","2610016A17Rik"
"25284","ENSMUSG00000048138.11","Dmrt2"
"25285","ENSMUSG00000098105.2","Gm8825"
"25286","ENSMUSG00000118016.2","1700048O14Rik"
"25287","ENSMUSG00000117950.2","Gm50376"
"25288","ENSMUSG00000084589.4","Gm25176"
"25289","ENSMUSG00000118005.2","Gm50377"
"25290","ENSMUSG00000117707.2","Gm50378"
"25291","ENSMUSG00000118001.2","Gm34808"
"25292","ENSMUSG00000117803.2","Gm50379"
"25293","ENSMUSG00000114682.2","Gm48775"
"25294","ENSMUSG00000024921.18","Smarca2"
"25295","ENSMUSG00000093628.2","Gm20616"
"25296","ENSMUSG00000093772.2","4931403E22Rik"
"25297","ENSMUSG00000118331.2","Gm18380"
"25298","ENSMUSG00000074913.4","Gm815"
"25299","ENSMUSG00000118313.2","Gm50121"
"25300","ENSMUSG00000118209.2","Gm35438"
"25301","ENSMUSG00000118020.2","Gm35438"
"25302","ENSMUSG00000024924.15","Vldlr"
"25303","ENSMUSG00000117692.3","Gm50114"
"25304","ENSMUSG00000120513.1","ENSMUSG00000120513"
"25305","ENSMUSG00000047298.4","Kcnv2"
"25306","ENSMUSG00000117752.2","Gm35554"
"25307","ENSMUSG00000117705.2","Gm50113"
"25308","ENSMUSG00000041360.9","Pum3"
"25309","ENSMUSG00000118072.2","Gm50101"
"25310","ENSMUSG00000088266.3","Gm24782"
"25311","ENSMUSG00000040929.18","Rfx3"
"25312","ENSMUSG00000092617.2","Gm8412"
"25313","ENSMUSG00000092182.2","Gm20407"
"25314","ENSMUSG00000117788.2","Gm5517"
"25315","ENSMUSG00000101084.2","Gm28228"
"25316","ENSMUSG00000117862.2","Gm35781"
"25317","ENSMUSG00000052942.14","Glis3"
"25318","ENSMUSG00000089952.2","4933413C19Rik"
"25319","ENSMUSG00000097735.8","D930032P07Rik"
"25320","ENSMUSG00000067351.2","Rps15a-ps2"
"25321","ENSMUSG00000090737.2","Gm6788"
"25322","ENSMUSG00000098069.2","Gm26942"
"25323","ENSMUSG00000024935.12","Slc1a1"
"25324","ENSMUSG00000089993.2","Gm5822"
"25325","ENSMUSG00000064202.16","Spata6l"
"25326","ENSMUSG00000040105.4","Plpp6"
"25327","ENSMUSG00000118165.2","Gm3621"
"25328","ENSMUSG00000024780.8","Cdc37l1"
"25329","ENSMUSG00000063754.8","Gm10136"
"25330","ENSMUSG00000024782.8","Ak3"
"25331","ENSMUSG00000100075.2","1700018L02Rik"
"25332","ENSMUSG00000118038.3","Gm9895"
"25333","ENSMUSG00000118320.2","Gm50425"
"25334","ENSMUSG00000120326.1","ENSMUSG00000120326"
"25335","ENSMUSG00000024785.8","Rcl1"
"25336","ENSMUSG00000065556.3","Mir101b"
"25337","ENSMUSG00000068466.7","Gm5518"
"25338","ENSMUSG00000024789.14","Jak2"
"25339","ENSMUSG00000050957.5","Insl6"
"25340","ENSMUSG00000039097.6","Rln1"
"25341","ENSMUSG00000016495.13","Plgrkt"
"25342","ENSMUSG00000016496.8","Cd274"
"25343","ENSMUSG00000117964.2","Gm36043"
"25344","ENSMUSG00000016498.11","Pdcd1lg2"
"25345","ENSMUSG00000097855.10","A930007I19Rik"
"25346","ENSMUSG00000038658.16","Ric1"
"25347","ENSMUSG00000046324.13","Ermp1"
"25348","ENSMUSG00000024806.5","Mlana"
"25349","ENSMUSG00000046138.16","9930021J03Rik"
"25350","ENSMUSG00000118251.2","Gm50373"
"25351","ENSMUSG00000074909.6","Ranbp6"
"25352","ENSMUSG00000117883.2","Gm50380"
"25353","ENSMUSG00000024810.17","Il33"
"25354","ENSMUSG00000087937.3","Gm26046"
"25355","ENSMUSG00000024815.6","Trpd52l3"
"25356","ENSMUSG00000120593.1","ENSMUSG00000120593"
"25357","ENSMUSG00000024817.14","Uhrf2"
"25358","ENSMUSG00000024827.11","Gldc"
"25359","ENSMUSG00000058607.5","Rpl31-ps20"
"25360","ENSMUSG00000120075.1","ENSMUSG00000120075"
"25361","ENSMUSG00000024863.7","Mbl2"
"25362","ENSMUSG00002075891.1","Gm54628"
"25363","ENSMUSG00002075253.1","Gm54629"
"25364","ENSMUSG00000118374.2","Gm17885"
"25365","ENSMUSG00000117953.2","Gm50264"
"25366","ENSMUSG00000058816.6","Ppp1r2-ps3"
"25367","ENSMUSG00000024868.9","Dkk1"
"25368","ENSMUSG00000052920.17","Prkg1"
"25369","ENSMUSG00002076671.1","Gm54631"
"25370","ENSMUSG00000053536.8","Cstf2t"
"25371","ENSMUSG00000118011.2","Gm50266"
"25372","ENSMUSG00000052595.9","A1cf"
"25373","ENSMUSG00000114443.2","Gm19241"
"25374","ENSMUSG00000118366.2","9130016M20Rik"
"25375","ENSMUSG00000024887.11","Asah2"
"25376","ENSMUSG00000040451.19","Sgms1"
"25377","ENSMUSG00000118064.2","Gm50210"
"25378","ENSMUSG00000097787.4","2700046G09Rik"
"25379","ENSMUSG00000118355.2","Gm38616"
"25380","ENSMUSG00000118329.2","Gm9563"
"25381","ENSMUSG00000062456.5","Rpl9-ps6"
"25382","ENSMUSG00000024896.10","Minpp1"
"25383","ENSMUSG00000118106.2","Gm54639"
"25384","ENSMUSG00000118168.3","Gm36419"
"25385","ENSMUSG00000024899.8","Papss2"
"25386","ENSMUSG00000013662.7","Atad1"
"25387","ENSMUSG00000120470.1","ENSMUSG00000120470"
"25388","ENSMUSG00000119982.1","ENSMUSG00000119982"
"25389","ENSMUSG00000120203.1","ENSMUSG00000120203"
"25390","ENSMUSG00000013663.9","Pten"
"25391","ENSMUSG00000121574.1","ENSMUSG00000121574"
"25392","ENSMUSG00000121573.1","ENSMUSG00000121573"
"25393","ENSMUSG00000120097.1","ENSMUSG00000120097"
"25394","ENSMUSG00002074891.1","Gm54641"
"25395","ENSMUSG00000117664.2","Gm36860"
"25396","ENSMUSG00000117914.3","Gm29863"
"25397","ENSMUSG00000118196.2","Gm29946"
"25398","ENSMUSG00000071573.16","Rnls"
"25399","ENSMUSG00000106278.3","Mir3970"
"25400","ENSMUSG00000120362.1","ENSMUSG00000120362"
"25401","ENSMUSG00000087112.2","Gm7237"
"25402","ENSMUSG00000118289.2","Gm19724"
"25403","ENSMUSG00000086875.3","Lipo5"
"25404","ENSMUSG00000079344.12","Lipo4"
"25405","ENSMUSG00000118121.2","Gm50233"
"25406","ENSMUSG00000024766.16","Lipo3"
"25407","ENSMUSG00000118513.2","ENSMUSG00000118513"
"25408","ENSMUSG00002075994.1","Gm54644"
"25409","ENSMUSG00000086812.3","Gm8978"
"25410","ENSMUSG00000118360.2","Gm19755"
"25411","ENSMUSG00000117667.2","Gm18293"
"25412","ENSMUSG00000085924.2","Gm8980"
"25413","ENSMUSG00000087303.4","Lipo2"
"25414","ENSMUSG00000079342.12","Lipo1"
"25415","ENSMUSG00000037603.8","Gm5519"
"25416","ENSMUSG00000085934.2","Gm8988"
"25417","ENSMUSG00000117821.2","Gm50120"
"25418","ENSMUSG00000065380.3","Gm23095"
"25419","ENSMUSG00000024768.6","Lipf"
"25420","ENSMUSG00000024771.8","Lipk"
"25421","ENSMUSG00000118302.2","Gm31300"
"25422","ENSMUSG00000024770.15","Lipn"
"25423","ENSMUSG00002075813.1","Gm54653"
"25424","ENSMUSG00000056078.7","Lipm"
"25425","ENSMUSG00000024774.17","Ankrd22"
"25426","ENSMUSG00000024776.19","Stambpl1"
"25427","ENSMUSG00000035783.10","Acta2"
"25428","ENSMUSG00000118066.2","Gm50239"
"25429","ENSMUSG00000024778.14","Fas"
"25430","ENSMUSG00002075250.1","Gm54659"
"25431","ENSMUSG00002076079.1","Gm54660"
"25432","ENSMUSG00000050370.6","Ch25h"
"25433","ENSMUSG00000097558.2","Gm26902"
"25434","ENSMUSG00000024781.17","Lipa"
"25435","ENSMUSG00000118048.2","Gm50257"
"25436","ENSMUSG00000045932.13","Ifit2"
"25437","ENSMUSG00000074896.4","Ifit3"
"25438","ENSMUSG00000079339.8","Ifit1bl1"
"25439","ENSMUSG00000062488.10","Ifit3b"
"25440","ENSMUSG00000067297.6","Ifit1bl2"
"25441","ENSMUSG00000118260.2","Cnn2-ps"
"25442","ENSMUSG00000034459.9","Ifit1"
"25443","ENSMUSG00000009378.5","Slc16a12"
"25444","ENSMUSG00000118098.2","Gm18425"
"25445","ENSMUSG00002074940.1","Gm54666"
"25446","ENSMUSG00000118083.2","Gm50173"
"25447","ENSMUSG00000088212.3","Gm22082"
"25448","ENSMUSG00000117945.2","Gm50116"
"25449","ENSMUSG00000033610.17","Pank1"
"25450","ENSMUSG00000065594.3","Mir107"
"25451","ENSMUSG00000024795.12","Kif20b"
"25452","ENSMUSG00000089151.3","Mir1950"
"25453","ENSMUSG00000101966.3","Gm5248"
"25454","ENSMUSG00000117865.2","Gm50137"
"25455","ENSMUSG00000117973.2","Gm50140"
"25456","ENSMUSG00000089087.3","Gm24006"
"25457","ENSMUSG00002075816.1","Gm54676"
"25458","ENSMUSG00002076303.1","Gm54677"
"25459","ENSMUSG00000118212.2","Gm41836"
"25460","ENSMUSG00000077205.3","Gm25611"
"25461","ENSMUSG00000094707.4","A830019P07Rik"
"25462","ENSMUSG00000024798.16","Htr7"
"25463","ENSMUSG00000024800.9","Rpp30"
"25464","ENSMUSG00000024803.10","Ankrd1"
"25465","ENSMUSG00000120701.1","ENSMUSG00000120701"
"25466","ENSMUSG00000117998.2","Gm32081"
"25467","ENSMUSG00000117990.3","Gm32027"
"25468","ENSMUSG00000118032.2","Gm50147"
"25469","ENSMUSG00000114859.2","Gm47735"
"25470","ENSMUSG00000024805.17","Pcgf5"
"25471","ENSMUSG00000114285.2","Gm47773"
"25472","ENSMUSG00002076963.1","Gm54684"
"25473","ENSMUSG00000114409.2","Gm9042"
"25474","ENSMUSG00000114235.2","F530104D19Rik"
"25475","ENSMUSG00000041180.14","Hectd2"
"25476","ENSMUSG00000087579.9","Hectd2os"
"25477","ENSMUSG00000067279.4","Ppp1r3c"
"25478","ENSMUSG00000120860.1","ENSMUSG00000120860"
"25479","ENSMUSG00000117938.2","Gm50112"
"25480","ENSMUSG00000024811.12","Tnks2"
"25481","ENSMUSG00000047632.12","Fgfbp3"
"25482","ENSMUSG00000040565.9","Btaf1"
"25483","ENSMUSG00000039652.17","Cpeb3"
"25484","ENSMUSG00002075338.1","Gm55606"
"25485","ENSMUSG00000097591.2","A330032B11Rik"
"25486","ENSMUSG00002075087.1","Gm55607"
"25487","ENSMUSG00000023307.15","Marchf5"
"25488","ENSMUSG00000089143.4","Gm25268"
